last sync time,ELK log ID,client IP,synchronize results,time difference,
"2017-11-20T00:20:04.708Z","AV_Wy9ntbrR_EmZWY-cX","10.3.101.1","sync'ed","-0.008",
"2017-11-20T00:20:04.304Z","AV_Wy9hfbrR_EmZWY-b-","10.3.101.2","sync'ed","-0.006",
"2017-11-20T00:20:04.257Z","AV_Wy9gqbrR_EmZWY-b9","10.3.101.3","sync'ed","-0.008",
"2017-11-20T00:20:06.041Z","AV_Wy98hbrR_EmZWY-cp","10.3.101.4","sync'ed","-0.008",
"2017-11-20T00:20:04.402Z","AV_Wy9i7brR_EmZWY-cE","10.3.101.5","sync'ed","-0.008",
"2017-11-20T00:20:04.308Z","AV_Wy9hfbrR_EmZWY-b_","10.3.101.6","sync'ed","-0.007",
"2017-11-20T00:20:04.873Z","AV_Wy9qTbrR_EmZWY-cc","10.3.101.7","sync'ed","-0.007",
"2017-11-20T00:20:04.816Z","AV_Wy9pYbrR_EmZWY-cZ","10.3.101.8","sync'ed","-0.005",
"2017-11-20T00:20:05.102Z","AV_Wy9t3brR_EmZWY-cg","10.3.101.9","sync'ed","-0.009",
"2017-11-20T00:20:04.859Z","AV_Wy9qEbrR_EmZWY-ca","10.3.101.10","sync'ed","-0.007",
"2017-11-20T00:20:06.117Z","AV_Wy99ubrR_EmZWY-cq","10.3.101.11","sync'ed","-0.006",
"2017-11-20T00:20:05.151Z","AV_Wy9upbrR_EmZWY-cj","10.3.101.12","sync'ed","-0.009",
"2017-11-20T00:20:04.879Z","AV_Wy9qZbrR_EmZWY-cd","10.3.101.13","sync'ed","-0.008",
"2017-11-20T00:20:04.383Z","AV_Wy9iobrR_EmZWY-cC","10.3.101.14","sync'ed","-0.005",
"2017-11-20T00:20:04.497Z","AV_Wy9kcbrR_EmZWY-cM","10.3.101.15","sync'ed","-0.006",
"2017-11-20T00:20:05.120Z","AV_Wy9uLbrR_EmZWY-ci","10.3.101.16","sync'ed","-0.007",
"2017-11-20T00:20:04.553Z","AV_Wy9lTbrR_EmZWY-cP","10.3.101.17","sync'ed","-0.007",
"2017-11-20T00:20:04.041Z","AV_Wy9dSbrR_EmZWY-bw","10.3.101.18","sync'ed","-0.008",
"2017-11-20T00:20:05.185Z","AV_Wy9vKbrR_EmZWY-ck","10.3.101.19","sync'ed","-0.008",
"2017-11-20T00:20:04.342Z","AV_Wy9h_brR_EmZWY-cB","10.3.101.20","sync'ed","-0.008",
"2017-11-20T00:20:04.495Z","AV_Wy9kcbrR_EmZWY-cL","10.3.101.101","sync'ed","-0.009",
"2017-11-20T00:20:06.965Z","AV_Wy-K9brR_EmZWY-cw","10.3.101.102","sync'ed","-0.008",
"2017-11-20T00:20:04.661Z","AV_Wy9m_brR_EmZWY-cW","10.3.102.1","sync'ed","-0.008",
"2017-11-20T00:20:03.735Z","AV_Wy9YjbrR_EmZWY-bZ","10.3.102.2","sync'ed","-0.005",
"2017-11-20T00:20:04.215Z","AV_Wy9gDbrR_EmZWY-b8","10.3.102.3","sync'ed","-0.006",
"2017-11-20T00:20:04.489Z","AV_Wy9kRbrR_EmZWY-cK","10.3.102.4","sync'ed","-0.008",
"2017-11-20T00:20:04.624Z","AV_Wy9mdbrR_EmZWY-cU","10.3.102.5","sync'ed","-0.006",
"2017-11-20T00:20:04.453Z","AV_Wy9jubrR_EmZWY-cG","10.3.102.6","sync'ed","-0.008",
"2017-11-20T00:20:05.966Z","AV_Wy97ZbrR_EmZWY-cn","10.3.102.7","sync'ed","-0.008",
"2017-11-20T00:20:04.481Z","AV_Wy9kKbrR_EmZWY-cJ","10.3.102.8","sync'ed","-0.008",
"2017-11-20T00:20:04.567Z","AV_Wy9lkbrR_EmZWY-cR","10.3.102.9","sync'ed","-0.008",
"2017-11-20T00:20:04.869Z","AV_Wy9qTbrR_EmZWY-cb","10.3.102.10","sync'ed","-0.007",
"2017-11-20T00:20:04.764Z","AV_Wy9okbrR_EmZWY-cY","10.3.103.11","sync'ed","-0.006",
"2017-11-20T00:23:06.832Z","AV_WzqFabrR_EmZWY-0u","10.3.121.4","sync'ed","-0.007",
"2017-11-20T00:13:39.921Z","AV_WxfrabrR_EmZWY9ca","10.3.121.5","sync'ed","-0.007",
"2017-11-19T16:59:12.664Z","AV_VODmgbrR_EmZWYVA7","10.3.121.15","sync'ed","-50.628",
"2017-11-20T00:20:04.463Z","AV_Wy9j9brR_EmZWY-cH","10.3.121.96","sync'ed","-0.007",
"2017-11-20T00:20:04.395Z","AV_Wy9izbrR_EmZWY-cD","10.3.121.97","sync'ed","-0.007",
"2017-11-19T16:59:36.713Z","AV_VOJeSbrR_EmZWYVDu","10.3.121.104","sync'ed","-24.507",
"2017-11-19T17:00:03.049Z","AV_VOP5xbrR_EmZWYVHS","10.3.121.148","sync'ed","+0.180",
"2017-11-19T10:30:01.264Z","AV_T0_KebrR_EmZWXWeH","10.3.121.155","sync'ed","+0.022",
"2017-11-19T10:30:02.062Z","AV_T0_KebrR_EmZWXWe2","10.3.126.24","sync'ed","-0.593",
"2017-11-19T14:27:08.838Z","AV_UrQGvbrR_EmZWX_NI","10.3.128.8","sync'ed","-0.558",
"2017-11-20T00:15:40.247Z","AV_Wx9DrbrR_EmZWY909","10.3.130.251","sync'ed","+0.002",
"2017-11-20T00:23:00.241Z","AV_WzoebbrR_EmZWY-zj","10.3.133.1","sync'ed","+0.001",
"2017-11-20T00:08:39.363Z","AV_WwWTNbrR_EmZWY8zH","10.3.133.2","sync'ed","+0.001",
"2017-11-20T00:12:20.167Z","AV_WxMNQbrR_EmZWY9RH","10.3.133.3","sync'ed","+0.002",
"2017-11-20T00:09:04.367Z","AV_WwcZ8brR_EmZWY83b","10.3.133.4","sync'ed","+0.001",
"2017-11-20T00:14:00.244Z","AV_WxkpBbrR_EmZWY9gy","10.3.133.5","sync'ed","+0.000",
"2017-11-20T00:14:55.853Z","AV_WxyN4brR_EmZWY9sk","10.3.141.11","sync'ed","+0.011",
"2017-11-20T00:22:16.712Z","AV_Wzd2UbrR_EmZWY-uk","10.3.141.12","sync'ed","+0.008",
"2017-11-20T00:23:24.970Z","AV_Wzug2brR_EmZWY-3D","10.3.141.252","sync'ed","+0.002",
"2017-11-20T00:17:45.034Z","AV_WybhTbrR_EmZWY-FU","10.3.141.253","sync'ed","+0.000",
"2017-11-20T00:20:49.963Z","AV_WzIq3brR_EmZWY-je","10.3.142.2","sync'ed","+0.000",
"2017-11-20T00:17:38.774Z","AV_WyZ_fbrR_EmZWY-Es","10.3.142.3","sync'ed","+0.001",
"2017-11-20T00:20:59.700Z","AV_WzLC8brR_EmZWY-ka","10.3.142.251","sync'ed","-0.003",
"2017-11-20T00:17:36.293Z","AV_WyZYwbrR_EmZWY-Eh","10.3.143.254","sync'ed","-0.001",
"2017-11-20T00:15:57.820Z","AV_WyBWFbrR_EmZWY93q","10.3.151.1","sync'ed","+0.000",
"2017-11-20T00:24:00.272Z","AV_Wz3IZbrR_EmZWY-7h","10.3.151.2","sync'ed","+0.001",
"2017-11-19T10:30:03.610Z","AV_T0_KebrR_EmZWXWfn","10.3.152.1","sync'ed","+0.404",
"2017-11-20T00:20:04.620Z","AV_Wy9mdbrR_EmZWY-cS","10.3.153.1","sync'ed","-0.010",
"2017-11-20T00:20:04.511Z","AV_Wy9kobrR_EmZWY-cN","10.3.153.2","sync'ed","-0.007",
"2017-11-20T00:20:05.117Z","AV_Wy9uLbrR_EmZWY-ch","10.3.153.3","sync'ed","-0.008",
"2017-11-20T00:20:04.964Z","AV_Wy9rtbrR_EmZWY-ce","10.3.153.4","sync'ed","-0.009",
"2017-11-20T00:20:04.427Z","AV_Wy9jUbrR_EmZWY-cF","10.3.153.5","sync'ed","-0.009",
"2017-11-20T00:13:49.024Z","AV_Wxh5pbrR_EmZWY9dS","10.3.154.2","sync'ed","+0.001",
"2017-11-20T00:17:05.907Z","AV_WyR99brR_EmZWY-Ag","10.3.156.1","sync'ed","+0.001",
"2017-11-20T00:17:33.862Z","AV_WyYyvbrR_EmZWY-ES","10.3.156.2","sync'ed","+0.001",
"2017-11-20T00:16:30.818Z","AV_WyJZvbrR_EmZWY97z","10.3.171.1","sync'ed","+0.001",
"2017-11-20T00:11:14.462Z","AV_Ww8KnbrR_EmZWY9Io","10.3.171.2","sync'ed","+0.001",
"2017-11-20T00:14:14.236Z","AV_WxoDlbrR_EmZWY9i9","10.3.183.1","sync'ed","+0.001",
"2017-11-20T00:14:51.506Z","AV_WxxJ8brR_EmZWY9r0","10.3.183.2","sync'ed","+0.001",
"2017-11-20T00:24:54.709Z","AV_W0Ea-brR_EmZWY_EU","10.3.183.3","sync'ed","+0.001",
"2017-11-20T00:15:52.813Z","AV_WyAH4brR_EmZWY92U","10.3.183.253","sync'ed","+0.000",
"2017-11-20T00:24:31.725Z","AV_Wz-z2brR_EmZWY_BV","10.3.191.251","sync'ed","+0.013",
"2017-11-20T00:24:00.148Z","AV_Wz3GfbrR_EmZWY-7g","10.3.192.1","sync'ed","+0.001",
"2017-11-20T00:23:50.608Z","AV_Wz0xbbrR_EmZWY-56","10.3.192.2","sync'ed","+0.002",
"2017-11-20T00:23:57.663Z","AV_Wz2fnbrR_EmZWY-65","10.3.192.251","sync'ed","-0.054",
"2017-11-20T00:24:07.681Z","AV_Wz48MbrR_EmZWY-9p","10.3.192.252","sync'ed","-0.038",
"2017-11-20T00:15:33.684Z","AV_Wx7c9brR_EmZWY90P","10.3.193.254","sync'ed","-0.005",
"2017-11-19T16:59:39.063Z","AV_VOKC_brR_EmZWYVEC","10.3.201.1","sync'ed","-24.341",
"2017-11-19T10:30:02.613Z","AV_T0-5-brR_EmZWXWc6","10.3.201.2","sync'ed","-3.636",
"2017-11-19T16:59:37.974Z","AV_VOJx_brR_EmZWYVD4","10.3.201.3","sync'ed","-25.098",
"2017-11-19T16:59:42.668Z","AV_VOK7UbrR_EmZWYVEj","10.3.201.4","sync'ed","-20.570",
"2017-11-19T16:59:39.082Z","AV_VOKDSbrR_EmZWYVEE","10.3.201.5","sync'ed","-23.553",
"2017-11-19T16:59:41.982Z","AV_VOKwnbrR_EmZWYVEP","10.3.201.7","sync'ed","-21.117",
"2017-11-19T10:30:02.965Z","AV_T0-_ebrR_EmZWXWdD","10.3.201.8","sync'ed","-3.361",
"2017-11-19T16:59:39.492Z","AV_VOKJtbrR_EmZWYVEF","10.3.201.9","sync'ed","-23.288",
"2017-11-19T16:59:38.380Z","AV_VOJ4UbrR_EmZWYVD9","10.3.201.10","sync'ed","-25.096",
"2017-11-19T16:59:39.540Z","AV_VOKKdbrR_EmZWYVEG","10.3.201.13","sync'ed","-23.573",
"2017-11-19T10:30:02.675Z","AV_T0-68brR_EmZWXWc7","10.3.201.14","sync'ed","-3.621",
"2017-11-19T10:30:02.845Z","AV_T0-9lbrR_EmZWXWdC","10.3.201.18","sync'ed","-3.635",
"2017-11-19T16:59:41.936Z","AV_VOKv4brR_EmZWYVEO","10.3.201.20","sync'ed","-20.975",
"2017-11-20T00:00:09.600Z","AV_WuZ2LbrR_EmZWY71s","10.3.202.1","sync'ed","-0.081",
"2017-11-20T00:14:07.433Z","AV_WxmZYbrR_EmZWY9il","10.3.202.3","sync'ed","-0.045",
"2017-11-19T23:53:59.061Z","AV_Ws_YfbrR_EmZWY7Ht","10.3.202.5","sync'ed","-0.024",
"2017-11-20T00:24:49.694Z","AV_W0DMnbrR_EmZWY_Dx","10.3.202.254","sync'ed","-0.026",
"2017-11-20T00:09:31.860Z","AV_WwjHdbrR_EmZWY86A","10.3.203.3","sync'ed","-0.386",
"2017-11-20T00:09:43.086Z","AV_Wwl23brR_EmZWY87Y","10.3.203.4","sync'ed","-0.385",
"2017-11-19T16:00:02.672Z","AV_VAg55brR_EmZWYNd1","10.3.203.7","sync'ed","-0.630",
"2017-11-20T00:09:32.631Z","AV_WwjTgbrR_EmZWY86L","10.3.203.26","sync'ed","+0.001",
"2017-11-19T23:25:48.840Z","AV_WmiuxbrR_EmZWY4dR","10.3.203.28","sync'ed","+0.062",
"2017-11-20T00:24:43.900Z","AV_W0ByEbrR_EmZWY_DL","10.3.203.32","sync'ed","+0.004",
"2017-11-20T00:01:19.801Z","AV_Wuq_CbrR_EmZWY79k","10.3.203.57","sync'ed","+0.770",
"2017-11-20T00:14:33.101Z","AV_WxsqWbrR_EmZWY9on","10.3.203.58","sync'ed","+0.233",
"2017-11-20T00:01:10.296Z","AV_WuoqnbrR_EmZWY78V","10.3.203.63","sync'ed","+0.029",
"2017-11-20T00:01:13.112Z","AV_WupWhbrR_EmZWY78q","10.3.203.64","sync'ed","+0.042",
"2017-11-20T00:01:12.462Z","AV_WupMXbrR_EmZWY78e","10.3.203.66","sync'ed","+0.042",
"2017-11-19T02:19:35.191Z","AV_SEuegbrR_EmZWV5nU","10.3.203.74","sync'ed","+1.121",
"2017-11-19T02:23:13.518Z","AV_SFjx5brR_EmZWV6Vc","10.3.203.75","sync'ed","-0.107",
