last sync time,ELK log ID,client IP,synchronize results,time difference,
"2017-11-26T14:05:03.000Z","AV_4pUqlbrR_EmZW_Scl","10.3.101.1","sync'ed","-0.008",
"2017-11-26T14:05:03.222Z","AV_4pUuBbrR_EmZW_Scv","10.3.101.2","sync'ed","-0.005",
"2017-11-26T14:05:03.344Z","AV_4pUv_brR_EmZW_Sc2","10.3.101.3","sync'ed","-0.008",
"2017-11-26T14:05:01.708Z","AV_4pUWVbrR_EmZW_SbG","10.3.101.4","sync'ed","-0.007",
"2017-11-26T14:05:03.590Z","AV_4pUzvbrR_EmZW_SdJ","10.3.101.5","sync'ed","-0.006",
"2017-11-26T14:05:03.100Z","AV_4pUsIbrR_EmZW_Scq","10.3.101.6","sync'ed","-0.006",
"2017-11-26T14:05:02.679Z","AV_4pUlgbrR_EmZW_ScS","10.3.101.7","sync'ed","-0.006",
"2017-11-26T14:05:03.248Z","AV_4pUumbrR_EmZW_Scx","10.3.101.8","sync'ed","-0.004",
"2017-11-26T14:05:03.645Z","AV_4pU0mbrR_EmZW_SdN","10.3.101.9","sync'ed","-0.007",
"2017-11-26T14:05:02.834Z","AV_4pUn9brR_EmZW_ScY","10.3.101.10","sync'ed","-0.006",
"2017-11-26T14:05:03.470Z","AV_4pUx5brR_EmZW_Sc_","10.3.101.11","sync'ed","-0.005",
"2017-11-26T14:05:03.528Z","AV_4pUyxbrR_EmZW_SdG","10.3.101.12","sync'ed","-0.008",
"2017-11-26T14:05:02.859Z","AV_4pUoWbrR_EmZW_Sca","10.3.101.13","sync'ed","-0.007",
"2017-11-26T14:05:03.476Z","AV_4pUx_brR_EmZW_SdB","10.3.101.14","sync'ed","-0.004",
"2017-11-26T14:05:02.446Z","AV_4pUh5brR_EmZW_Sb_","10.3.101.15","sync'ed","+0.003",
"2017-11-26T14:05:03.179Z","AV_4pUthbrR_EmZW_Scs","10.3.101.16","sync'ed","-0.006",
"2017-11-26T14:05:03.055Z","AV_4pUrYbrR_EmZW_Sco","10.3.101.17","sync'ed","-0.006",
"2017-11-26T14:05:03.011Z","AV_4pUqsbrR_EmZW_Scm","10.3.101.18","sync'ed","-0.007",
"2017-11-26T14:05:03.518Z","AV_4pUynbrR_EmZW_SdF","10.3.101.19","sync'ed","-0.007",
"2017-11-26T14:05:03.721Z","AV_4pU1ybrR_EmZW_SdP","10.3.101.20","sync'ed","-0.007",
"2017-11-26T14:05:03.281Z","AV_4pUu8brR_EmZW_Scz","10.3.101.101","sync'ed","-0.008",
"2017-11-26T14:05:02.857Z","AV_4pUoWbrR_EmZW_ScZ","10.3.101.102","sync'ed","-0.006",
"2017-11-26T14:05:03.424Z","AV_4pUxObrR_EmZW_Sc7","10.3.102.1","sync'ed","-0.008",
"2017-11-26T14:05:02.350Z","AV_4pUg2brR_EmZW_Sb2","10.3.102.2","sync'ed","-0.004",
"2017-11-26T14:05:02.998Z","AV_4pUqlbrR_EmZW_Sck","10.3.102.3","sync'ed","-0.005",
"2017-11-26T14:05:03.622Z","AV_4pU0SbrR_EmZW_SdL","10.3.102.4","sync'ed","-0.007",
"2017-11-26T14:05:03.358Z","AV_4pUwHbrR_EmZW_Sc3","10.3.102.5","sync'ed","-0.006",
"2017-11-26T14:05:02.895Z","AV_4pUpFbrR_EmZW_Scd","10.3.102.6","sync'ed","-0.007",
"2017-11-26T14:05:03.321Z","AV_4pUvibrR_EmZW_Sc1","10.3.102.7","sync'ed","-0.008",
"2017-11-26T14:05:02.796Z","AV_4pUnVbrR_EmZW_ScV","10.3.102.8","sync'ed","-0.007",
"2017-11-26T14:05:02.939Z","AV_4pUpmbrR_EmZW_Sch","10.3.102.9","sync'ed","-0.007",
"2017-11-26T14:05:02.782Z","AV_4pUnIbrR_EmZW_ScU","10.3.102.10","sync'ed","-0.006",
"2017-11-26T14:05:03.277Z","AV_4pUu8brR_EmZW_Scy","10.3.103.11","sync'ed","-0.006",
"2017-11-26T13:58:08.617Z","AV_4nvfzbrR_EmZW_QQ-","10.3.121.4","sync'ed","-0.008",
"2017-11-26T14:05:45.809Z","AV_4pfHcbrR_EmZW_Sny","10.3.121.5","sync'ed","-0.008",
"2017-11-26T14:05:02.911Z","AV_4pUpQbrR_EmZW_Scf","10.3.121.96","sync'ed","-0.005",
"2017-11-26T14:05:03.422Z","AV_4pUxObrR_EmZW_Sc6","10.3.121.97","sync'ed","-0.006",
"2017-11-26T10:30:01.838Z","AV_34HaHbrR_EmZW-cvO","10.3.121.155","sync'ed","+0.008",
"2017-11-26T10:30:01.018Z","AV_34HaHbrR_EmZW-cuc","10.3.126.24","sync'ed","-0.614",
"2017-11-25T20:37:08.983Z","AV_05ekAbrR_EmZW7t_9","10.3.128.8","sync'ed","-0.344",
"2017-11-26T13:57:23.689Z","AV_4nkh2brR_EmZW_QEz","10.3.130.251","sync'ed","+0.001",
"2017-11-26T13:50:51.922Z","AV_4mE4bbrR_EmZW_OJy","10.3.133.1","sync'ed","+0.001",
