last sync time,ELK log ID,client IP,synchronize results,time difference,
"2017-08-29T00:55:05.221Z","AV4rfBMOHfDm7TA-e3Gy","10.3.101.1","sync'ed","-0.007",
"2017-08-29T00:55:04.796Z","AV4rfBFrHfDm7TA-e3Gb","10.3.101.2","sync'ed","-0.002",
"2017-08-29T00:55:06.287Z","AV4rfBdHHfDm7TA-e3HS","10.3.101.3","sync'ed","-0.007",
"2017-08-29T00:55:05.278Z","AV4rfBNLHfDm7TA-e3G1","10.3.101.4","sync'ed","-0.007",
"2017-08-29T00:55:04.755Z","AV4rfBE7HfDm7TA-e3Ga","10.3.101.5","sync'ed","-0.007",
"2017-08-29T00:55:04.908Z","AV4rfBHUHfDm7TA-e3Gl","10.3.101.6","sync'ed","-0.005",
"2017-08-29T00:55:05.147Z","AV4rfBLEHfDm7TA-e3Gv","10.3.101.7","sync'ed","-0.006",
"2017-08-29T00:55:04.896Z","AV4rfBHJHfDm7TA-e3Gk","10.3.101.8","sync'ed","-0.004",
"2017-08-29T00:55:05.327Z","AV4rfBN3HfDm7TA-e3G5","10.3.101.9","sync'ed","-0.007",
"2017-08-29T00:55:05.307Z","AV4rfBNkHfDm7TA-e3G4","10.3.101.10","sync'ed","-0.006",
"2017-08-29T00:55:05.281Z","AV4rfBNLHfDm7TA-e3G2","10.3.101.11","sync'ed","-0.005",
"2017-08-29T00:55:05.484Z","AV4rfBQhHfDm7TA-e3G_","10.3.101.12","sync'ed","-0.008",
"2017-08-29T00:55:04.744Z","AV4rfBEwHfDm7TA-e3GZ","10.3.101.13","sync'ed","-0.007",
"2017-08-29T00:55:05.898Z","AV4rfBW1HfDm7TA-e3HJ","10.3.101.14","sync'ed","-0.005",
"2017-08-29T00:55:04.870Z","AV4rfBGzHfDm7TA-e3Gi","10.3.101.15","sync'ed","-0.005",
"2017-08-29T00:55:04.956Z","AV4rfBIFHfDm7TA-e3Gm","10.3.101.16","sync'ed","-0.006",
"2017-08-29T00:55:05.101Z","AV4rfBKVHfDm7TA-e3Gs","10.3.101.17","sync'ed","-0.006",
"2017-08-29T00:55:04.968Z","AV4rfBIaHfDm7TA-e3Go","10.3.101.18","sync'ed","-0.008",
"2017-08-29T00:55:04.642Z","AV4rfBDKHfDm7TA-e3GR","10.3.101.19","sync'ed","-0.008",
"2017-08-29T00:55:05.508Z","AV4rfBQwHfDm7TA-e3HC","10.3.101.20","sync'ed","-0.007",
"2017-08-29T00:55:04.852Z","AV4rfBGdHfDm7TA-e3Gg","10.3.101.101","sync'ed","-0.007",
"2017-08-29T00:55:05.250Z","AV4rfBMrHfDm7TA-e3Gz","10.3.101.102","sync'ed","-0.006",
