last sync time,ELK log ID,client IP,synchronize results,time difference,
"2019-03-30T00:32:48.053Z","1XADzGkBbSELepQmaX13","10.3.101.1","sync'ed","-0.008",
"2019-03-30T00:32:48.388Z","XnADzGkBbSELepQman73","10.3.101.2","sync'ed","-0.007",
"2019-03-30T00:32:47.839Z","O3ADzGkBbSELepQmZHzZ","10.3.101.3","sync'ed","-0.008",
"2019-03-30T00:32:47.637Z","sHADzGkBbSELepQmZnxb","10.3.101.4","sync'ed","-0.008",
"2019-03-30T00:32:47.936Z","PHADzGkBbSELepQmZHzZ","10.3.101.5","sync'ed","-0.009",
"2019-03-30T00:32:48.060Z","PXADzGkBbSELepQmZHzZ","10.3.101.6","sync'ed","-0.006",
"2019-03-30T00:32:48.154Z","P3ADzGkBbSELepQmZHzZ","10.3.101.7","sync'ed","-0.007",
"2019-03-30T00:32:48.401Z","u3ADzGkBbSELepQmZnxb","10.3.101.8","sync'ed","-0.005",
"2019-03-30T00:32:48.363Z","23ADzGkBbSELepQmaX13","10.3.101.9","sync'ed","-0.008",
"2019-03-30T00:32:48.220Z","2HADzGkBbSELepQmaX13","10.3.101.10","sync'ed","-0.007",
"2019-03-30T00:32:48.265Z","NnADzGkBbSELepQmZn3F","10.3.101.11","sync'ed","-0.008",
"2019-03-30T00:32:48.438Z","3HADzGkBbSELepQmaX13","10.3.101.12","sync'ed","-0.008",
"2019-03-30T00:32:50.463Z","KHADzGkBbSELepQmdIGe","10.3.101.13","sync'ed","-0.008",
"2019-03-30T00:32:47.923Z","1HADzGkBbSELepQmaX13","10.3.101.14","sync'ed","-0.008",
"2019-03-30T00:32:48.086Z","tXADzGkBbSELepQmZnxb","10.3.101.15","sync'ed","-0.008",
"2019-03-30T00:32:48.708Z","YXADzGkBbSELepQman73","10.3.101.16","sync'ed","-0.008",
"2019-03-30T00:32:49.199Z","Y3ADzGkBbSELepQman73","10.3.101.17","sync'ed","-0.006",
"2019-03-30T00:32:47.875Z","snADzGkBbSELepQmZnxb","10.3.101.18","sync'ed","-0.006",
"2019-03-30T00:32:48.205Z","13ADzGkBbSELepQmaX13","10.3.101.19","sync'ed","-0.008",
"2019-03-30T00:32:48.450Z","X3ADzGkBbSELepQman73","10.3.101.20","sync'ed","-0.008",
"2019-03-30T00:32:49.463Z","ZHADzGkBbSELepQman73","10.3.101.101","sync'ed","-0.008",
"2019-03-30T00:32:47.915Z","s3ADzGkBbSELepQmZnxb","10.3.101.102","sync'ed","-0.006",
"2019-03-30T00:32:47.992Z","M3ADzGkBbSELepQmZn3F","10.3.102.1","sync'ed","-0.008",
"2019-03-30T00:32:48.839Z","33ADzGkBbSELepQmaX13","10.3.102.2","sync'ed","-0.007",
"2019-03-30T00:32:48.306Z","2XADzGkBbSELepQmaX13","10.3.102.3","sync'ed","-0.007",
"2019-03-30T00:32:48.066Z","1nADzGkBbSELepQmaX13","10.3.102.4","sync'ed","-0.009",
"2019-03-30T00:32:48.175Z","uHADzGkBbSELepQmZnxb","10.3.102.5","sync'ed","-0.007",
"2019-03-30T00:32:47.702Z","L3ADzGkBbSELepQmZn3F","10.3.102.6","sync'ed","-0.008",
"2019-03-30T00:32:47.843Z","MXADzGkBbSELepQmZn3F","10.3.102.7","sync'ed","-0.005",
"2019-03-30T00:32:47.942Z","tHADzGkBbSELepQmZnxb","10.3.102.8","sync'ed","-0.007",
"2019-03-30T00:32:48.119Z","tnADzGkBbSELepQmZnxb","10.3.102.9","sync'ed","-0.008",
"2019-03-30T00:32:48.100Z","NHADzGkBbSELepQmZn3F","10.3.102.10","sync'ed","-0.008",
"2019-03-30T00:32:47.708Z","sXADzGkBbSELepQmZnxb","10.3.103.5","sync'ed","-0.007",
"2019-03-30T00:32:48.336Z","2nADzGkBbSELepQmaX13","10.3.103.7","sync'ed","-0.005",
"2019-03-30T00:32:48.377Z","OHADzGkBbSELepQmZn3F","10.3.103.8","sync'ed","-0.005",
