last sync time,ELK log ID,client IP,synchronize results,time difference,
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKva","10.3.101.1","sync'ed","-0.007",
"2017-09-25T00:09:57.547Z","AV62XnczHfDm7TA-qKv9","10.3.101.2","sync'ed","-0.004",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKv4","10.3.101.3","sync'ed","-0.007",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvZ","10.3.101.4","sync'ed","-0.006",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvj","10.3.101.5","sync'ed","-0.007",
"2017-09-25T00:09:57.547Z","AV62XnczHfDm7TA-qKv8","10.3.101.6","sync'ed","-0.005",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvh","10.3.101.7","sync'ed","-0.006",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvf","10.3.101.8","sync'ed","-0.004",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKv2","10.3.101.9","sync'ed","-0.008",
"2017-09-25T00:09:57.544Z","AV62XnczHfDm7TA-qKvP","10.3.101.10","sync'ed","-0.005",
"2017-09-25T00:09:57.544Z","AV62XnczHfDm7TA-qKvU","10.3.101.11","sync'ed","-0.004",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKv1","10.3.101.12","sync'ed","-0.007",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvk","10.3.101.13","sync'ed","-0.007",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvd","10.3.101.14","sync'ed","-0.005",
"2017-09-25T00:09:46.935Z","AV62YmzLHfDm7TA-qK1L","10.3.101.15","sync'ed","-0.005",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKvs","10.3.101.16","sync'ed","-0.005",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKv0","10.3.101.17","sync'ed","-0.006",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvl","10.3.101.18","sync'ed","-0.008",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvo","10.3.101.19","sync'ed","-0.008",
"2017-09-25T00:09:57.544Z","AV62XnczHfDm7TA-qKvR","10.3.101.20","sync'ed","-0.007",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKvv","10.3.101.101","sync'ed","-0.007",
"2017-09-25T00:09:57.544Z","AV62XnczHfDm7TA-qKvW","10.3.101.102","sync'ed","-0.006",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvb","10.3.102.1","sync'ed","-0.007",
"2017-09-25T00:09:46.931Z","AV62YmzLHfDm7TA-qK0l","10.3.102.2","sync'ed","-0.004",
"2017-09-25T00:09:57.544Z","AV62XnczHfDm7TA-qKvO","10.3.102.3","sync'ed","-0.004",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKve","10.3.102.4","sync'ed","-0.007",
"2017-09-24T22:49:15.081Z","AV62F4lxHfDm7TA-qIk6","10.3.102.5","sync'ed","-0.005",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKvp","10.3.102.6","sync'ed","-0.006",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKvw","10.3.102.7","sync'ed","-0.006",
"2017-09-25T00:09:57.545Z","AV62XnczHfDm7TA-qKvi","10.3.102.8","sync'ed","-0.006",
"2017-09-25T00:09:57.544Z","AV62XnczHfDm7TA-qKvX","10.3.102.9","sync'ed","-0.007",
"2017-09-25T00:09:57.546Z","AV62XnczHfDm7TA-qKvy","10.3.102.10","sync'ed","-0.006",
"2017-09-25T00:09:57.544Z","AV62XnczHfDm7TA-qKvL","10.3.103.3","sync'ed","-0.007",
