last sync time,ELK log ID,client IP,synchronize results,time difference,
"2018-01-25T00:20:04.848Z","AWEqr5J8UILGXj-J11wy","10.3.101.1","sync'ed","-0.007",
"2018-01-25T00:20:04.801Z","AWEqr5JNUILGXj-J11ws","10.3.101.2","sync'ed","-0.006",
"2018-01-25T00:20:04.501Z","AWEqr5ErUILGXj-J11wI","10.3.101.3","sync'ed","-0.006",
"2018-01-25T00:20:04.220Z","AWEqr5CkUILGXj-J11vw","10.3.101.4","sync'ed","-0.007",
"2018-01-25T00:20:04.490Z","AWEqr5ETUILGXj-J11wG","10.3.101.5","sync'ed","-0.007",
"2018-01-25T00:20:04.349Z","AWEqr5CFUILGXj-J11vD","10.3.101.6","sync'ed","-0.006",
"2018-01-25T00:20:04.379Z","AWEqr5CoUILGXj-J11vx","10.3.101.7","sync'ed","-0.007",
"2018-01-25T00:20:04.876Z","AWEqr5KzUILGXj-J11w6","10.3.101.8","sync'ed","-0.005",
"2018-01-25T00:20:04.614Z","AWEqr5GOUILGXj-J11wU","10.3.101.9","sync'ed","-0.008",
"2018-01-25T00:20:04.497Z","AWEqr5ErUILGXj-J11wH","10.3.101.10","sync'ed","-0.007",
"2018-01-25T00:20:04.892Z","AWEqr5LTUILGXj-J11xI","10.3.101.11","sync'ed","-0.005",
"2018-01-25T00:20:05.657Z","AWEqr5WlUILGXj-J11yh","10.3.101.12","sync'ed","-0.008",
"2018-01-25T00:20:05.071Z","AWEqr5OIUILGXj-J11xj","10.3.101.13","sync'ed","-0.008",
"2018-01-25T00:20:04.385Z","AWEqr5CxUILGXj-J11vz","10.3.101.14","sync'ed","-0.004",
"2018-01-25T00:20:04.412Z","AWEqr5DFUILGXj-J11v2","10.3.101.15","sync'ed","-0.005",
"2018-01-25T00:20:04.845Z","AWEqr5J8UILGXj-J11wx","10.3.101.16","sync'ed","-0.006",
"2018-01-25T00:20:04.781Z","AWEqr5I1UILGXj-J11wq","10.3.101.17","sync'ed","-0.005",
"2018-01-25T00:20:04.829Z","AWEqr5JuUILGXj-J11wu","10.3.101.18","sync'ed","-0.006",
"2018-01-25T00:20:04.656Z","AWEqr5G9UILGXj-J11wb","10.3.101.19","sync'ed","-0.008",
"2018-01-25T00:20:04.672Z","AWEqr5HRUILGXj-J11we","10.3.101.20","sync'ed","-0.008",
"2018-01-25T00:20:04.827Z","AWEqr5JuUILGXj-J11wt","10.3.101.101","sync'ed","-0.009",
"2018-01-25T00:20:03.546Z","AWEqr42bUILGXj-J11pK","10.3.101.102","sync'ed","-0.007",
"2018-01-25T00:20:05.031Z","AWEqr5M6UILGXj-J11xX","10.3.102.1","sync'ed","-0.007",
"2018-01-25T00:20:04.636Z","AWEqr5G2UILGXj-J11wa","10.3.102.2","sync'ed","-0.005",
"2018-01-25T00:20:04.620Z","AWEqr5GVUILGXj-J11wV","10.3.102.3","sync'ed","-0.004",
"2018-01-25T00:20:04.422Z","AWEqr5DRUILGXj-J11v9","10.3.102.4","sync'ed","-0.006",
"2018-01-25T00:20:04.944Z","AWEqr5LZUILGXj-J11xJ","10.3.102.5","sync'ed","-0.006",
"2018-01-25T00:20:05.547Z","AWEqr5VDUILGXj-J11yV","10.3.102.6","sync'ed","-0.007",
"2018-01-25T00:20:04.830Z","AWEqr5JuUILGXj-J11wv","10.3.102.7","sync'ed","-0.007",
"2018-01-25T00:20:04.555Z","AWEqr5FYUILGXj-J11wR","10.3.102.8","sync'ed","-0.007",
"2018-01-25T00:20:05.014Z","AWEqr5MgUILGXj-J11xS","10.3.102.9","sync'ed","-0.007",
"2018-01-25T00:20:04.249Z","AWEqr5BkUILGXj-J11vA","10.3.103.4","sync'ed","-0.007",
"2018-01-25T00:20:04.335Z","AWEqr5B3UILGXj-J11vB","10.3.103.5","sync'ed","-0.008",
"2018-01-25T00:20:05.096Z","AWEqr5N0UILGXj-J11xZ","10.3.103.6","sync'ed","-0.006",
"2018-01-25T00:20:04.735Z","AWEqr5ISUILGXj-J11wl","10.3.103.7","sync'ed","-0.008",
"2018-01-25T00:20:04.430Z","AWEqr5DaUILGXj-J11wA","10.3.103.8","sync'ed","-0.008",
"2018-01-25T00:20:04.933Z","AWEqr5LOUILGXj-J11xG","10.3.103.9","sync'ed","-0.008",
"2018-01-25T00:20:04.854Z","AWEqr5KEUILGXj-J11wz","10.3.103.11","sync'ed","-0.006",
"2018-01-25T00:20:05.134Z","AWEqr5OYUILGXj-J11xk","10.3.103.21","sync'ed","-0.007",
"2018-01-25T00:20:05.544Z","AWEqr5VDUILGXj-J11yU","10.3.103.22","sync'ed","+0.002",
"2018-01-25T00:15:04.189Z","AWEqqvxOUILGXj-J1tkG","10.3.121.4","sync'ed","-0.004",
"2018-01-25T00:09:42.464Z","AWEqphN2UILGXj-J1keE","10.3.121.5","sync'ed","-0.005",
"2018-01-24T10:30:02.156Z","AWEnt6lLUILGXj-JhYZE","10.3.121.33","sync'ed","-0.646",
"2018-01-24T10:30:01.851Z","AWEnt6lLUILGXj-JhYW2","10.3.121.34","sync'ed","-0.340",
"2018-01-24T10:30:01.513Z","AWEnt6lLUILGXj-JhYUr","10.3.121.35","sync'ed","-0.719",
"2018-01-24T10:30:01.409Z","AWEnt6lLUILGXj-JhYUZ","10.3.121.36","sync'ed","-1.239",
"2018-01-24T10:30:02.184Z","AWEnt6lLUILGXj-JhYao","10.3.121.37","sync'ed","-0.898",
"2018-01-24T10:30:01.296Z","AWEnt6lLUILGXj-JhYUJ","10.3.121.38","sync'ed","-1.382",
"2018-01-24T10:30:02.319Z","AWEnt6lLUILGXj-JhYaJ","10.3.121.39","sync'ed","-0.305",
"2018-01-24T10:30:02.218Z","AWEnt6lLUILGXj-JhYas","10.3.121.40","sync'ed","-0.610",
"2018-01-24T10:30:02.126Z","AWEnt6lLUILGXj-JhYZf","10.3.121.41","sync'ed","-0.304",
"2018-01-24T10:30:02.485Z","AWEnt6lLUILGXj-JhYax","10.3.121.42","sync'ed","-0.615",
"2018-01-25T00:20:04.401Z","AWEqr5DSUILGXj-J11v-","10.3.121.96","sync'ed","-0.005",
"2018-01-25T00:20:05.551Z","AWEqr5VDUILGXj-J11yW","10.3.121.97","sync'ed","-0.007",
"2018-01-24T10:30:02.591Z","AWEnt6lLUILGXj-JhYbX","10.3.121.155","sync'ed","-0.005",
"2018-01-25T00:20:04.880Z","AWEqr5KzUILGXj-J11w7","10.3.125.151","sync'ed","+0.001",
"2018-01-24T10:30:02.157Z","AWEnt6lLUILGXj-JhYZF","10.3.126.1","sync'ed","-0.466",
"2018-01-24T10:30:01.989Z","AWEnt6lLUILGXj-JhYYH","10.3.126.24","sync'ed","-0.653",
"2018-01-25T00:22:38.218Z","AWEqsenFUILGXj-J16GM","10.3.130.251","sync'ed","+0.002",
"2018-01-25T00:22:35.520Z","AWEqsd8XUILGXj-J16Ax","10.3.133.1","sync'ed","+0.002",
"2018-01-25T00:13:01.580Z","AWEqqR0gUILGXj-J1qKG","10.3.133.2","sync'ed","+0.002",
"2018-01-25T00:10:50.300Z","AWEqpxx9UILGXj-J1mY6","10.3.133.3","sync'ed","+0.001",
"2018-01-25T00:16:10.485Z","AWEqq_8DUILGXj-J1vde","10.3.133.4","sync'ed","+0.001",
"2018-01-25T00:21:34.341Z","AWEqsPAfUILGXj-J14Rp","10.3.133.5","sync'ed","+0.001",
"2018-01-25T00:09:34.136Z","AWEqpfLpUILGXj-J1kSZ","10.3.141.11","sync'ed","+0.008",
"2018-01-25T00:13:13.280Z","AWEqqUrmUILGXj-J1qdt","10.3.141.12","sync'ed","+0.008",
"2018-01-25T00:08:07.885Z","AWEqpKHwUILGXj-J1iXU","10.3.141.252","sync'ed","+0.001",
"2018-01-25T00:22:59.001Z","AWEqsjsVUILGXj-J16oL","10.3.141.253","sync'ed","+0.001",
"2018-01-25T00:17:35.908Z","AWEqrUzLUILGXj-J1xx8","10.3.142.2","sync'ed","+0.001",
"2018-01-25T00:15:55.723Z","AWEqq8WFUILGXj-J1vBT","10.3.142.3","sync'ed","+0.002",
"2018-01-25T00:21:17.658Z","AWEqsK7-UILGXj-J131X","10.3.142.251","sync'ed","+0.002",
"2018-01-25T00:18:55.011Z","AWEqroHHUILGXj-J1zyj","10.3.143.254","sync'ed","+0.008",
"2018-01-25T00:12:08.382Z","AWEqqE1PUILGXj-J1opU","10.3.151.1","sync'ed","+0.000",
"2018-01-25T00:09:10.834Z","AWEqpZfFUILGXj-J1jqr","10.3.151.2","sync'ed","+0.001",
"2018-01-24T10:30:02.968Z","AWEnt6lLUILGXj-JhYca","10.3.152.1","sync'ed","+0.529",
"2018-01-25T00:20:04.631Z","AWEqr5G2UILGXj-J11wY","10.3.153.1","sync'ed","-0.009",
"2018-01-25T00:20:04.189Z","AWEqr5ArUILGXj-J11ug","10.3.153.2","sync'ed","-0.006",
"2018-01-25T00:20:04.340Z","AWEqr5B9UILGXj-J11vC","10.3.153.3","sync'ed","-0.008",
"2018-01-25T00:20:04.429Z","AWEqr5DaUILGXj-J11v_","10.3.153.4","sync'ed","-0.007",
"2018-01-25T00:20:05.037Z","AWEqr5M2UILGXj-J11xW","10.3.153.5","sync'ed","-0.007",
"2018-01-25T00:09:05.955Z","AWEqpYTGUILGXj-J1jln","10.3.154.2","sync'ed","+0.001",
"2018-01-25T00:17:14.279Z","AWEqrPg1UILGXj-J1xOe","10.3.156.1","sync'ed","+0.001",
"2018-01-25T00:13:42.806Z","AWEqqb4pUILGXj-J1rSL","10.3.156.2","sync'ed","+0.001",
"2018-01-25T00:24:16.152Z","AWEqs2gsUILGXj-J18sh","10.3.171.1","sync'ed","+0.000",
"2018-01-25T00:20:51.527Z","AWEqsEjQUILGXj-J13IY","10.3.171.2","sync'ed","+0.001",
"2018-01-25T00:16:57.737Z","AWEqrLe2UILGXj-J1wzy","10.3.183.1","sync'ed","+0.001",
"2018-01-25T00:15:49.695Z","AWEqq63nUILGXj-J1u2j","10.3.183.2","sync'ed","+0.001",
"2018-01-25T00:08:56.138Z","AWEqpV5UUILGXj-J1jYk","10.3.183.3","sync'ed","+0.000",
"2018-01-25T00:08:36.605Z","AWEqpRIHUILGXj-J1i9W","10.3.183.253","sync'ed","+0.002",
"2018-01-25T00:20:18.659Z","AWEqr8iIUILGXj-J12Mz","10.3.191.251","sync'ed","+0.004",
"2018-01-25T00:23:17.736Z","AWEqsoRNUILGXj-J17EI","10.3.192.1","sync'ed","+0.002",
"2018-01-25T00:24:55.769Z","AWEqtALqUILGXj-J1-A8","10.3.192.2","sync'ed","+0.001",
"2018-01-25T00:20:35.602Z","AWEqsAqbUILGXj-J12rP","10.3.192.251","sync'ed","-0.057",
"2018-01-25T00:22:57.635Z","AWEqsjWTUILGXj-J16lG","10.3.192.252","sync'ed","-0.030",
"2018-01-25T00:16:01.245Z","AWEqq9rmUILGXj-J1vLh","10.3.193.254","sync'ed","+0.009",
"2018-01-24T10:30:02.223Z","AWEnt6T3UILGXj-JhYL1","10.3.201.2","sync'ed","-3.550",
"2018-01-24T10:30:02.594Z","AWEnt6ZrUILGXj-JhYNY","10.3.201.8","sync'ed","-3.650",
"2018-01-24T10:30:03.070Z","AWEnt6hYUILGXj-JhYNs","10.3.201.14","sync'ed","-3.412",
"2018-01-24T10:30:02.370Z","AWEnt6WLUILGXj-JhYMV","10.3.201.18","sync'ed","-3.551",
"2018-01-25T00:00:09.933Z","AWEqnVbXUILGXj-J1W01","10.3.202.1","sync'ed","-0.080",
"2018-01-25T00:17:56.004Z","AWEqrZsuUILGXj-J1yPQ","10.3.202.5","sync'ed","-0.028",
"2018-01-25T00:24:30.680Z","AWEqs6D1UILGXj-J19NX","10.3.202.254","sync'ed","+0.010",
"2018-01-25T00:20:40.893Z","AWEqsB9GUILGXj-J121P","10.3.203.3","sync'ed","+0.075",
"2018-01-25T00:15:58.015Z","AWEqq85TUILGXj-J1vE9","10.3.203.4","sync'ed","-11.194",
"2018-01-25T00:08:42.584Z","AWEqpSlmUILGXj-J1jFV","10.3.203.26","sync'ed","+0.001",
"2018-01-25T00:24:50.165Z","AWEqs-0FUILGXj-J193m","10.3.203.32","sync'ed","+0.003",
"2018-01-24T23:25:59.319Z","AWEqfgygUILGXj-J0gle","10.3.203.57","sync'ed","+0.378",
"2018-01-24T23:42:45.388Z","AWEqjWaVUILGXj-J0-C3","10.3.203.58","sync'ed","+0.328",
"2018-01-25T00:01:13.028Z","AWEqnk1NUILGXj-J1YTi","10.3.203.64","sync'ed","+0.041",
"2018-01-25T00:01:13.117Z","AWEqnk2nUILGXj-J1YTj","10.3.203.66","sync'ed","+0.043",
"2018-01-24T03:02:52.134Z","AWEmHj_0UILGXj-JSS1o","10.3.203.74","sync'ed","+1.019",
"2018-01-24T10:12:46.963Z","AWEnp9kiUILGXj-Jg3xJ","10.3.203.75","sync'ed","-0.209",
