last sync time,ELK log ID,client IP,synchronize results,time difference,
"2019-04-24T00:34:11.257Z","NDTDTGoBbSELepQmp6l6","10.3.101.1","sync'ed","-0.008",
"2019-04-24T00:34:11.270Z","QDTDTGoBbSELepQmp6mV","10.3.101.2","sync'ed","-0.008",
"2019-04-24T00:34:12.052Z","yDTDTGoBbSELepQmqqkp","10.3.101.3","sync'ed","-0.008",
"2019-04-24T00:34:12.096Z","WTTDTGoBbSELepQmrKo5","10.3.101.4","sync'ed","-0.008",
"2019-04-24T00:34:11.768Z","2zTDTGoBbSELepQmqqlV","10.3.101.5","sync'ed","-0.008",
"2019-04-24T00:34:11.319Z","NjTDTGoBbSELepQmp6l6","10.3.101.6","sync'ed","-0.006",
"2019-04-24T00:34:11.610Z","VDTDTGoBbSELepQmrKo5","10.3.101.7","sync'ed","-0.007",
"2019-04-24T00:34:11.275Z","NTTDTGoBbSELepQmp6l6","10.3.101.8","sync'ed","-0.005",
"2019-04-24T00:34:11.298Z","UjTDTGoBbSELepQmrKo5","10.3.101.9","sync'ed","-0.007",
"2019-04-24T00:34:12.705Z","XTTDTGoBbSELepQmrKo5","10.3.101.10","sync'ed","-0.007",
"2019-04-24T00:34:12.031Z","xzTDTGoBbSELepQmqqkp","10.3.101.11","sync'ed","-0.007",
"2019-04-24T00:34:12.015Z","VzTDTGoBbSELepQmqqkO","10.3.101.12","sync'ed","-0.007",
"2019-04-24T00:34:11.264Z","UTTDTGoBbSELepQmrKo5","10.3.101.13","sync'ed","-0.008",
"2019-04-24T00:34:11.756Z","RTTDTGoBbSELepQmp6mV","10.3.101.14","sync'ed","-0.008",
"2019-04-24T00:34:11.618Z","QjTDTGoBbSELepQmp6mV","10.3.101.15","sync'ed","-0.008",
"2019-04-24T00:34:11.876Z","VjTDTGoBbSELepQmrKo5","10.3.101.16","sync'ed","-0.008",
"2019-04-24T00:34:11.348Z","1TTDTGoBbSELepQmqqlV","10.3.101.17","sync'ed","-0.005",
"2019-04-24T00:34:11.590Z","2DTDTGoBbSELepQmqqlV","10.3.101.18","sync'ed","-0.006",
"2019-04-24T00:34:11.458Z","1jTDTGoBbSELepQmqqlV","10.3.101.19","sync'ed","-0.008",
"2019-04-24T00:34:11.247Z","0zTDTGoBbSELepQmqqlV","10.3.101.20","sync'ed","-0.007",
"2019-04-24T00:34:12.053Z","3jTDTGoBbSELepQmqqlV","10.3.101.101","sync'ed","-0.008",
"2019-04-24T00:29:12.066Z","ATS_TGoBbSELepQmFECh","10.3.101.102","sync'ed","-0.007",
"2019-04-24T00:34:11.300Z","QTTDTGoBbSELepQmp6mV","10.3.102.1","sync'ed","-0.007",
