last sync time,ELK log ID,client IP,synchronize results,time difference,
"2018-06-08T00:20:04.647Z","AWPcw7mwOwJ9bVn2LA3C","10.3.101.1","sync'ed","-0.008",
"2018-06-08T00:20:04.754Z","AWPcw7orOwJ9bVn2LA3U","10.3.101.2","sync'ed","-0.010",
"2018-06-08T00:20:04.802Z","AWPcw7pMOwJ9bVn2LA3c","10.3.101.3","sync'ed","-0.008",
"2018-06-08T00:20:04.361Z","AWPcw7icOwJ9bVn2LA2S","10.3.101.4","sync'ed","-0.006",
"2018-06-08T00:20:04.285Z","AWPcw7hXOwJ9bVn2LA2K","10.3.101.5","sync'ed","-0.008",
"2018-06-08T00:20:04.275Z","AWPcw7hEOwJ9bVn2LA2I","10.3.101.6","sync'ed","-0.007",
"2018-06-08T00:20:05.068Z","AWPcw7toOwJ9bVn2LA3-","10.3.101.7","sync'ed","-0.008",
"2018-06-08T00:20:05.518Z","AWPcw71eOwJ9bVn2LA56","10.3.101.8","sync'ed","-0.005",
"2018-06-08T00:20:04.775Z","AWPcw7o8OwJ9bVn2LA3Z","10.3.101.9","sync'ed","-0.008",
"2018-06-08T00:20:03.969Z","AWPcw7cNOwJ9bVn2LA1s","10.3.101.10","sync'ed","-0.007",
"2018-06-08T00:20:05.171Z","AWPcw7vYOwJ9bVn2LA4d","10.3.101.11","sync'ed","-0.008",
"2018-06-08T00:20:04.142Z","AWPcw7e4OwJ9bVn2LA1_","10.3.101.12","sync'ed","-0.009",
"2018-06-08T00:20:04.728Z","AWPcw7oAOwJ9bVn2LA3H","10.3.101.13","sync'ed","-0.009",
"2018-06-08T00:20:04.152Z","AWPcw7fBOwJ9bVn2LA2A","10.3.101.14","sync'ed","-0.005",
"2018-06-08T00:20:03.517Z","AWPcw7VkOwJ9bVn2LA0Q","10.3.101.15","sync'ed","-0.007",
"2018-06-08T00:20:04.692Z","AWPcw7nnOwJ9bVn2LA3F","10.3.101.16","sync'ed","-0.007",
"2018-06-08T00:20:04.590Z","AWPcw7mdOwJ9bVn2LA3B","10.3.101.17","sync'ed","-0.008",
"2018-06-08T00:20:04.286Z","AWPcw7hXOwJ9bVn2LA2L","10.3.101.18","sync'ed","-0.008",
"2018-06-08T00:20:04.055Z","AWPcw7dhOwJ9bVn2LA12","10.3.101.19","sync'ed","-0.009",
"2018-06-08T00:20:04.383Z","AWPcw7jAOwJ9bVn2LA2a","10.3.101.20","sync'ed","-0.007",
"2018-06-08T00:20:04.279Z","AWPcw7hEOwJ9bVn2LA2J","10.3.101.25","sync'ed","-0.009",
"2018-06-08T00:20:04.856Z","AWPcw7qHOwJ9bVn2LA3n","10.3.101.101","sync'ed","-0.008",
"2018-06-08T00:20:04.456Z","AWPcw7jxOwJ9bVn2LA2b","10.3.101.102","sync'ed","-0.008",
"2018-06-08T00:20:03.567Z","AWPcw7YGOwJ9bVn2LA06","10.3.102.1","sync'ed","-0.007",
"2018-06-08T00:20:04.161Z","AWPcw7fKOwJ9bVn2LA2B","10.3.102.2","sync'ed","-0.008",
"2018-06-08T00:20:04.404Z","AWPcw7i9OwJ9bVn2LA2Z","10.3.102.3","sync'ed","-0.009",
"2018-06-08T00:20:04.468Z","AWPcw7kCOwJ9bVn2LA2r","10.3.102.4","sync'ed","-0.009",
"2018-06-08T00:20:04.690Z","AWPcw7nnOwJ9bVn2LA3E","10.3.102.5","sync'ed","-0.008",
"2018-06-08T00:20:04.480Z","AWPcw7kKOwJ9bVn2LA2t","10.3.102.6","sync'ed","-0.005",
"2018-06-08T00:20:04.474Z","AWPcw7kEOwJ9bVn2LA2s","10.3.102.7","sync'ed","-0.008",
"2018-06-08T00:20:04.066Z","AWPcw7eJOwJ9bVn2LA13","10.3.102.8","sync'ed","-0.007",
"2018-06-08T00:20:03.170Z","AWPcw7QNOwJ9bVn2LAzc","10.3.102.9","sync'ed","-0.007",
"2018-06-08T00:20:04.364Z","AWPcw7icOwJ9bVn2LA2T","10.3.102.10","sync'ed","-0.009",
"2018-06-08T00:20:04.757Z","AWPcw7orOwJ9bVn2LA3W","10.3.102.11","sync'ed","-0.008",
"2018-06-07T06:50:05.444Z","AWPZAm9gOwJ9bVn2y2CX","10.3.103.4","sync'ed","-0.007",
"2018-06-07T06:50:05.766Z","AWPZAnE_OwJ9bVn2y2E6","10.3.103.5","sync'ed","-0.007",
"2018-06-07T06:50:05.150Z","AWPZAm5vOwJ9bVn2y2B2","10.3.103.6","sync'ed","-0.008",
"2018-06-07T06:50:05.525Z","AWPZAnC3OwJ9bVn2y2EV","10.3.103.7","sync'ed","-0.007",
"2018-06-08T00:20:04.913Z","AWPcw7q6OwJ9bVn2LA3t","10.3.103.11","sync'ed","-0.008",
"2018-06-07T06:50:05.354Z","AWPZAm9qOwJ9bVn2y2Cc","10.3.103.21","sync'ed","-0.008",
"2018-06-07T06:50:04.963Z","AWPZAm2AOwJ9bVn2y2At","10.3.103.22","sync'ed","-0.007",
"2018-06-08T00:09:23.820Z","AWPcufKEOwJ9bVn2Kyw8","10.3.121.4","sync'ed","-0.005",
"2018-06-08T00:08:42.976Z","AWPcuVL0OwJ9bVn2Kx25","10.3.121.5","sync'ed","-0.008",
"2018-06-07T10:30:02.660Z","AWPZy9PIOwJ9bVn25Pah","10.3.121.33","sync'ed","-0.416",
"2018-06-07T10:30:03.889Z","AWPZy9OdOwJ9bVn25PR8","10.3.121.34","sync'ed","-0.563",
"2018-06-07T10:30:03.846Z","AWPZy9OIOwJ9bVn25PR2","10.3.121.35","sync'ed","-0.671",
"2018-06-07T10:30:03.879Z","AWPZy9N3OwJ9bVn25PR0","10.3.121.36","sync'ed","-1.175",
"2018-06-07T10:30:02.265Z","AWPZy9PIOwJ9bVn25PZm","10.3.121.37","sync'ed","-0.851",
"2018-06-07T10:30:03.722Z","AWPZy9MaOwJ9bVn25PRn","10.3.121.38","sync'ed","-0.874",
"2018-06-07T10:30:02.105Z","AWPZy9PIOwJ9bVn25PZT","10.3.121.39","sync'ed","-0.237",
"2018-06-07T10:30:02.339Z","AWPZy9PIOwJ9bVn25PZp","10.3.121.40","sync'ed","-0.563",
"2018-06-07T10:30:00.933Z","AWPZy9PIOwJ9bVn25PTD","10.3.121.41","sync'ed","-0.237",
"2018-06-07T10:30:01.588Z","AWPZy9PIOwJ9bVn25PYE","10.3.121.42","sync'ed","-1.032",
"2018-06-08T00:20:04.575Z","AWPcw7mJOwJ9bVn2LA25","10.3.121.96","sync'ed","-0.007",
"2018-06-08T00:20:05.577Z","AWPcw71aOwJ9bVn2LA55","10.3.121.97","sync'ed","-0.008",
"2018-06-07T10:30:02.868Z","AWPZy9PIOwJ9bVn25Pa4","10.3.121.155","sync'ed","+0.013",
"2018-06-08T00:20:02.953Z","AWPcw7MjOwJ9bVn2LAyM","10.3.125.151","sync'ed","+0.001",
"2018-06-07T10:30:01.968Z","AWPZy9PIOwJ9bVn25PYZ","10.3.126.24","sync'ed","-0.624",
"2018-06-08T00:17:19.977Z","AWPcwTaKOwJ9bVn2K9bF","10.3.130.251","sync'ed","+0.001",
"2018-06-08T00:19:20.234Z","AWPcwwyiOwJ9bVn2K_4e","10.3.133.1","sync'ed","+0.001",
"2018-06-08T00:17:01.075Z","AWPcwOy0OwJ9bVn2K9AX","10.3.133.2","sync'ed","+0.002",
"2018-06-08T00:22:42.412Z","AWPcxiIXOwJ9bVn2LEXj","10.3.133.3","sync'ed","+0.001",
"2018-06-08T00:22:20.599Z","AWPcxczYOwJ9bVn2LD3g","10.3.133.4","sync'ed","+0.000",
