last sync time,ELK log ID,client IP,synchronize results,time difference,
"2018-12-06T00:29:38.547Z","dYbrgGcBmWpYCy40iEHf","10.3.101.1","sync'ed","-0.007",
"2018-12-06T00:29:38.839Z","a4brgGcBmWpYCy40iUKc","10.3.101.2","sync'ed","-0.007",
"2018-12-06T00:29:39.011Z","94brgGcBmWpYCy40jkP7","10.3.101.3","sync'ed","-0.006",
"2018-12-06T00:29:39.076Z","gIbrgGcBmWpYCy40j0Rs","10.3.101.4","sync'ed","-0.005",
"2018-12-06T00:29:39.051Z","-IbrgGcBmWpYCy40jkP7","10.3.101.5","sync'ed","-0.006",
"2018-12-06T00:29:39.040Z","14brgGcBmWpYCy40ikK6","10.3.101.6","sync'ed","-0.006",
"2018-12-06T00:29:39.113Z","AIbrgGcBmWpYCy40kEVm","10.3.101.7","sync'ed","+0.000",
"2018-12-06T00:29:39.221Z","AobrgGcBmWpYCy40kEVm","10.3.101.8","sync'ed","-0.006",
"2018-12-06T00:29:41.169Z","i4brgGcBmWpYCy40lkiE","10.3.101.9","sync'ed","-0.007",
"2018-12-06T00:29:38.807Z","1YbrgGcBmWpYCy40ikK6","10.3.101.10","sync'ed","-0.005",
"2018-12-06T00:29:38.769Z","aobrgGcBmWpYCy40iUKc","10.3.101.11","sync'ed","-0.007",
"2018-12-06T00:29:40.169Z","g4brgGcBmWpYCy40j0Rs","10.3.101.12","sync'ed","-0.005",
"2018-12-06T00:29:38.586Z","6obrgGcBmWpYCy40iECy","10.3.101.13","sync'ed","-0.006",
"2018-12-06T00:29:39.175Z","gYbrgGcBmWpYCy40j0Rs","10.3.101.14","sync'ed","-0.005",
"2018-12-06T00:29:39.869Z","HIbrgGcBmWpYCy40jUPc","10.3.101.15","sync'ed","-0.007",
"2018-12-06T00:29:38.709Z","aIbrgGcBmWpYCy40iUKc","10.3.101.16","sync'ed","-0.006",
"2018-12-06T00:29:39.088Z","2IbrgGcBmWpYCy40ikK6","10.3.101.17","sync'ed","-0.006",
"2018-12-06T00:29:39.373Z","BIbrgGcBmWpYCy40kEVm","10.3.101.18","sync'ed","-0.006",
"2018-12-06T00:29:39.406Z","GYbrgGcBmWpYCy40jUPc","10.3.101.19","sync'ed","-0.005",
"2018-12-06T00:29:39.052Z","fobrgGcBmWpYCy40j0Rs","10.3.101.20","sync'ed","-0.007",
"2018-12-06T00:29:38.916Z","9YbrgGcBmWpYCy40jkP7","10.3.101.101","sync'ed","-0.007",
"2018-12-06T00:29:38.663Z","8YbrgGcBmWpYCy40iUF0","10.3.101.102","sync'ed","-0.007",
"2018-12-06T00:29:39.289Z","_YbrgGcBmWpYCy40jkP7","10.3.102.1","sync'ed","-0.005",
"2018-12-06T00:29:39.525Z","G4brgGcBmWpYCy40jUPc","10.3.102.2","sync'ed","-0.007",
"2018-12-06T00:29:39.055Z","-YbrgGcBmWpYCy40jkP7","10.3.102.3","sync'ed","-0.005",
"2018-12-06T00:29:38.591Z","Z4brgGcBmWpYCy40iUKc","10.3.102.4","sync'ed","-0.005",
"2018-12-06T00:29:39.594Z","gobrgGcBmWpYCy40kEWU","10.3.102.5","sync'ed","-0.006",
"2018-12-06T00:29:38.146Z","-IbrgGcBmWpYCy40iD8J","10.3.102.6","sync'ed","-0.005",
"2018-12-06T00:29:38.964Z","9obrgGcBmWpYCy40jkP7","10.3.102.7","sync'ed","-0.006",
"2018-12-06T00:29:39.402Z","_4brgGcBmWpYCy40jkP7","10.3.102.8","sync'ed","-0.006",
"2018-12-06T00:29:39.259Z","gYbrgGcBmWpYCy40kEWU","10.3.102.9","sync'ed","-0.007",
"2018-12-06T00:29:38.783Z","1IbrgGcBmWpYCy40ikK6","10.3.102.10","sync'ed","-0.005",
"2018-12-06T00:29:39.455Z","BYbrgGcBmWpYCy40kEVm","10.3.103.4","sync'ed","-0.005",
"2018-12-06T00:29:39.234Z","A4brgGcBmWpYCy40kEVm","10.3.103.5","sync'ed","-0.006",
"2018-12-06T00:29:39.343Z","gobrgGcBmWpYCy40j0Rs","10.3.103.6","sync'ed","-0.007",
"2018-12-06T00:29:38.422Z","_obrgGcBmWpYCy40iD8J","10.3.103.7","sync'ed","-0.006",
"2018-12-06T00:29:38.885Z","8obrgGcBmWpYCy40iUF0","10.3.103.11","sync'ed","-0.006",
"2018-12-06T00:29:39.132Z","BobrgGcBmWpYCy40j0QT","10.3.103.21","sync'ed","-0.006",
"2018-12-06T00:29:38.327Z","ZIbrgGcBmWpYCy40iUKc","10.3.103.22","sync'ed","-0.006",
"2018-12-06T00:22:49.963Z","qYTlgGcBmWpYCy40Sy3j","10.3.121.4","sync'ed","-0.004",
"2018-12-06T00:21:31.802Z","CIPkgGcBmWpYCy40IcgJ","10.3.121.5","sync'ed","-0.003",
"2018-12-05T10:39:35.930Z","XYzzfWcBmWpYCy40nsEL","10.3.121.33","sync'ed","-0.583",
