last sync time,ELK log ID,client IP,synchronize results,time difference,
"2018-12-28T00:30:58.665Z","cB048mcBmWpYCy40qXSh","10.3.101.1","sync'ed","-0.008",
"2018-12-28T00:30:58.634Z","aB048mcBmWpYCy40qnXC","10.3.101.2","sync'ed","-0.007",
"2018-12-28T00:30:58.315Z","Zx048mcBmWpYCy40qnXC","10.3.101.3","sync'ed","-0.007",
"2018-12-28T00:30:58.838Z","NB048mcBmWpYCy40qnVl","10.3.101.4","sync'ed","-0.005",
"2018-12-28T00:30:58.496Z","bh048mcBmWpYCy40qXSh","10.3.101.5","sync'ed","-0.008",
"2018-12-28T00:30:58.915Z","LR048mcBmWpYCy40qnVh","10.3.101.6","sync'ed","-0.007",
"2018-12-28T00:30:58.162Z","bR048mcBmWpYCy40qXSh","10.3.101.7","sync'ed","-0.008",
"2018-12-28T00:30:58.372Z","4h048mcBmWpYCy40qnRD","10.3.101.8","sync'ed","-0.008",
"2018-12-28T00:30:58.792Z","ah048mcBmWpYCy40qnXC","10.3.101.9","sync'ed","-0.007",
"2018-12-28T00:30:58.853Z","LB048mcBmWpYCy40qnVh","10.3.101.10","sync'ed","-0.006",
"2018-12-28T00:30:58.561Z","Mx048mcBmWpYCy40qnVl","10.3.101.11","sync'ed","-0.008",
"2018-12-28T00:30:58.876Z","sh048mcBmWpYCy40qnX3","10.3.101.12","sync'ed","-0.005",
"2018-12-28T00:30:58.616Z","bx048mcBmWpYCy40qXSh","10.3.101.13","sync'ed","-0.007",
"2018-12-28T00:30:58.577Z","4x048mcBmWpYCy40qnRD","10.3.101.14","sync'ed","-0.006",
"2018-12-28T00:30:58.772Z","sR048mcBmWpYCy40qnX3","10.3.101.15","sync'ed","-0.008",
"2018-12-28T00:30:58.894Z","5x048mcBmWpYCy40qnRD","10.3.101.16","sync'ed","-0.007",
"2018-12-28T00:30:58.543Z","Jx048mcBmWpYCy40qnVh","10.3.101.17","sync'ed","-0.007",
"2018-12-28T00:30:58.382Z","rR048mcBmWpYCy40qnX3","10.3.101.18","sync'ed","-0.008",
"2018-12-28T00:30:58.906Z","ax048mcBmWpYCy40qnXC","10.3.101.19","sync'ed","-0.005",
"2018-12-28T00:30:58.753Z","aR048mcBmWpYCy40qnXC","10.3.101.20","sync'ed","-0.008",
"2018-12-28T00:30:58.136Z","MB048mcBmWpYCy40p3R8","10.3.101.101","sync'ed","-0.007",
"2018-12-28T00:30:58.153Z","Mh048mcBmWpYCy40p3R8","10.3.101.102","sync'ed","-0.008",
"2018-12-28T00:30:58.432Z","rh048mcBmWpYCy40qnX3","10.3.102.1","sync'ed","-0.006",
"2018-12-28T00:30:58.307Z","rB048mcBmWpYCy40qnX3","10.3.102.2","sync'ed","-0.008",
"2018-12-28T00:30:58.143Z","MR048mcBmWpYCy40p3R8","10.3.102.3","sync'ed","-0.006",
"2018-12-28T00:30:58.752Z","Kh048mcBmWpYCy40qnVh","10.3.102.4","sync'ed","-0.005",
"2018-12-28T00:31:00.554Z","ex048mcBmWpYCy40sHai","10.3.102.5","sync'ed","-0.007",
"2018-12-28T00:30:58.937Z","bB048mcBmWpYCy40qnXC","10.3.102.6","sync'ed","-0.006",
"2018-12-28T00:30:58.132Z","qh048mcBmWpYCy40qnX3","10.3.102.7","sync'ed","-0.007",
"2018-12-28T00:30:58.805Z","Kx048mcBmWpYCy40qnVh","10.3.102.8","sync'ed","-0.008",
"2018-12-28T00:30:58.659Z","5R048mcBmWpYCy40qnRD","10.3.102.9","sync'ed","-0.008",
"2018-12-28T00:30:58.168Z","qx048mcBmWpYCy40qnX3","10.3.102.10","sync'ed","-0.005",
"2018-12-28T00:30:58.909Z","NR048mcBmWpYCy40qnVl","10.3.103.4","sync'ed","-0.007",
"2018-12-28T00:30:58.757Z","cR048mcBmWpYCy40qXSh","10.3.103.5","sync'ed","-0.008",
"2018-12-28T00:30:58.719Z","KR048mcBmWpYCy40qnVh","10.3.103.6","sync'ed","-0.008",
"2018-12-28T00:30:58.319Z","4R048mcBmWpYCy40qnRD","10.3.103.7","sync'ed","-0.008",
"2018-12-28T00:30:58.742Z","sB048mcBmWpYCy40qnX3","10.3.103.11","sync'ed","-0.007",
"2018-12-28T00:30:58.158Z","Lx048mcBmWpYCy40qnVl","10.3.103.21","sync'ed","-0.007",
"2018-12-28T00:25:58.430Z","4xw08mcBmWpYCy40FH7-","10.3.103.22","sync'ed","-0.007",
"2018-12-28T00:20:14.897Z","Ahsu8mcBmWpYCy402V81","10.3.121.4","sync'ed","-0.004",
"2018-12-28T00:18:55.662Z","BBst8mcBmWpYCy40oCC4","10.3.121.5","sync'ed","-0.003",
"2018-12-27T10:40:54.603Z","Y0xA72cBmWpYCy40tute","10.3.121.33","sync'ed","-0.579",
"2018-12-27T10:40:55.436Z","sExA72cBmWpYCy40vOwp","10.3.121.34","sync'ed","-0.614",
"2018-12-27T10:40:55.279Z","1ExA72cBmWpYCy40vOxG","10.3.121.35","sync'ed","-0.651",
"2018-12-27T10:40:55.428Z","r0xA72cBmWpYCy40vOwp","10.3.121.36","sync'ed","-1.151",
"2018-12-27T10:40:55.593Z","zExA72cBmWpYCy40vu0r","10.3.121.37","sync'ed","-0.562",
"2018-12-27T10:40:55.226Z","QUxA72cBmWpYCy40vO2S","10.3.121.38","sync'ed","-0.700",
"2018-12-27T10:40:54.800Z","5ExA72cBmWpYCy40uev6","10.3.121.39","sync'ed","-0.223",
"2018-12-27T10:40:55.559Z","RUxA72cBmWpYCy40vO2S","10.3.121.40","sync'ed","-0.346",
"2018-12-27T10:40:56.014Z","2kxA72cBmWpYCy40vOxG","10.3.121.41","sync'ed","-0.576",
