last sync time,ELK log ID,client IP,synchronize results,time difference,
"2019-02-13T00:33:48.080Z","o79G5GgBGWtHWsh3JrwX","10.3.101.1","sync'ed","-0.008",
"2019-02-13T00:33:47.277Z","cr9G5GgBGWtHWsh3Ibvp","10.3.101.2","sync'ed","-0.007",
"2019-02-13T00:33:47.974Z","Sr9G5GgBGWtHWsh3Jbz0","10.3.101.3","sync'ed","-0.008",
"2019-02-13T00:33:47.497Z","db9G5GgBGWtHWsh3Ibvp","10.3.101.4","sync'ed","-0.008",
"2019-02-13T00:33:47.781Z","3r9G5GgBGWtHWsh3JrxV","10.3.101.5","sync'ed","-0.007",
"2019-02-13T00:33:47.330Z","J79G5GgBGWtHWsh3IbuK","10.3.101.6","sync'ed","-0.006",
"2019-02-13T00:33:47.990Z","lb9G5GgBGWtHWsh3I7uU","10.3.101.7","sync'ed","-0.008",
"2019-02-13T00:33:47.614Z","Rr9G5GgBGWtHWsh3Jbz0","10.3.101.8","sync'ed","-0.005",
"2019-02-13T00:33:47.636Z","Kr9G5GgBGWtHWsh3IbuK","10.3.101.9","sync'ed","-0.008",
"2019-02-13T00:33:47.369Z","KL9G5GgBGWtHWsh3IbuK","10.3.101.10","sync'ed","-0.005",
"2019-02-13T00:33:47.770Z","er9G5GgBGWtHWsh3Ibvp","10.3.101.11","sync'ed","-0.006",
"2019-02-13T00:33:47.752Z","eb9G5GgBGWtHWsh3Ibvp","10.3.101.12","sync'ed","-0.008",
"2019-02-13T00:33:47.870Z","379G5GgBGWtHWsh3JrxV","10.3.101.13","sync'ed","-0.008",
"2019-02-13T00:33:49.362Z","V79G5GgBGWtHWsh3Kb0g","10.3.101.14","sync'ed","-0.008",
"2019-02-13T00:33:47.868Z","lL9G5GgBGWtHWsh3I7uU","10.3.101.15","sync'ed","-0.006",
"2019-02-13T00:28:47.423Z","775B5GgBGWtHWsh3kOl2","10.3.101.16","sync'ed","-0.008",
"2019-02-13T00:38:46.255Z","4MBK5GgBGWtHWsh3r59n","10.3.101.17","sync'ed","-0.006",
"2019-02-13T00:33:48.160Z","4L9G5GgBGWtHWsh3JrxV","10.3.101.18","sync'ed","-0.006",
"2019-02-13T00:33:47.351Z","079G5GgBGWtHWsh3ILq6","10.3.101.19","sync'ed","-0.008",
"2019-02-13T00:33:47.497Z","dL9G5GgBGWtHWsh3Ibvp","10.3.101.20","sync'ed","-0.008",
"2019-02-13T00:33:47.764Z","R79G5GgBGWtHWsh3Jbz0","10.3.101.101","sync'ed","-0.007",
"2019-02-13T00:33:47.690Z","K79G5GgBGWtHWsh3IbuK","10.3.101.102","sync'ed","-0.007",
