last sync time,ELK log ID,client IP,synchronize results,time difference,
"2017-12-10T09:40:05.875Z","AWA_y8CsPaV9DAPrkb88","10.3.101.1","sync'ed","-0.008",
"2017-12-10T21:06:20.173Z","AWBCTR9JPaV9DAPrk1B2","10.3.101.2","sync'ed","-0.005",
"2017-12-10T09:40:06.238Z","AWA_y8H5PaV9DAPrkb_V","10.3.101.3","sync'ed","-0.007",
"2017-12-10T09:40:06.442Z","AWA_y8K0PaV9DAPrkb_4","10.3.101.4","sync'ed","-0.007",
"2017-12-10T09:40:06.155Z","AWA_y8GzPaV9DAPrkb--","10.3.101.5","sync'ed","-0.007",
"2017-12-10T21:06:20.173Z","AWBCTR9JPaV9DAPrk1B4","10.3.101.6","sync'ed","-0.004",
"2017-12-10T09:40:06.371Z","AWA_y8KRPaV9DAPrkb_r","10.3.101.7","sync'ed","-0.006",
"2017-12-10T09:40:06.190Z","AWA_y8HKPaV9DAPrkb_D","10.3.101.8","sync'ed","-0.005",
"2017-12-10T11:54:49.405Z","AWBARxqrPaV9DAPrklIV","10.3.101.9","sync'ed","-0.008",
"2017-12-10T11:51:47.738Z","AWBAUl7ePaV9DAPrklgM","10.3.101.10","sync'ed","-0.006",
"2017-12-10T09:40:06.220Z","AWA_y8H7PaV9DAPrkb_W","10.3.101.11","sync'ed","-0.006",
"2017-12-10T19:00:29.179Z","AWBB2QSPPaV9DAPrkxsk","10.3.101.12","sync'ed","-0.008",
"2017-12-10T09:40:07.526Z","AWA_y8ccPaV9DAPrkcCt","10.3.101.13","sync'ed","-0.006",
"2017-12-10T09:40:06.056Z","AWA_y8FlPaV9DAPrkb-n","10.3.101.14","sync'ed","-0.005",
"2017-12-10T09:40:06.199Z","AWA_y8H8PaV9DAPrkb_X","10.3.101.15","sync'ed","-0.005",
"2017-12-10T09:40:06.128Z","AWA_y8GFPaV9DAPrkb-z","10.3.101.16","sync'ed","-0.006",
"2017-12-10T19:00:29.178Z","AWBB2QSPPaV9DAPrkxsd","10.3.101.17","sync'ed","-0.006",
"2017-12-10T11:54:49.405Z","AWBARxqrPaV9DAPrklIZ","10.3.101.18","sync'ed","-0.008",
"2017-12-10T09:40:06.387Z","AWA_y8KpPaV9DAPrkb_3","10.3.101.19","sync'ed","-0.008",
"2017-12-10T15:51:49.369Z","AWBBKWRTPaV9DAPrksid","10.3.101.20","sync'ed","-0.007",
"2017-12-10T09:40:06.561Z","AWA_y8MqPaV9DAPrkcAI","10.3.101.101","sync'ed","-0.007",
"2017-12-10T11:54:49.405Z","AWBARxqrPaV9DAPrklIX","10.3.101.102","sync'ed","-0.006",
"2017-12-10T09:40:06.405Z","AWA_y8KPPaV9DAPrkb_q","10.3.102.1","sync'ed","-0.006",
"2017-12-10T09:40:06.466Z","AWA_y8LiPaV9DAPrkcAA","10.3.102.2","sync'ed","-0.006",
"2017-12-10T15:51:49.368Z","AWBBKWRTPaV9DAPrksic","10.3.102.3","sync'ed","-0.004",
"2017-12-10T09:40:05.309Z","AWA_y755PaV9DAPrkb4Z","10.3.102.4","sync'ed","-0.007",
"2017-12-10T19:00:29.179Z","AWBB2QSPPaV9DAPrkxsl","10.3.102.5","sync'ed","-0.006",
"2017-12-10T19:00:29.179Z","AWBB2QSPPaV9DAPrkxsh","10.3.102.6","sync'ed","-0.008",
"2017-12-10T09:40:06.357Z","AWA_y8J1PaV9DAPrkb_o","10.3.102.7","sync'ed","-0.008",
"2017-12-10T11:51:47.737Z","AWBAUl7ePaV9DAPrklgJ","10.3.102.8","sync'ed","-0.007",
"2017-12-10T09:40:06.648Z","AWA_y8OjPaV9DAPrkcAs","10.3.102.9","sync'ed","-0.007",
"2017-12-10T21:06:31.824Z","AWBCTzDDPaV9DAPrk1I4","10.3.102.10","sync'ed","-0.005",
"2017-12-10T09:40:05.652Z","AWA_y7_nPaV9DAPrkb7Y","10.3.103.4","sync'ed","-0.008",
"2017-12-10T09:40:07.521Z","AWA_y8ccPaV9DAPrkcCr","10.3.103.5","sync'ed","-0.007",
"2017-12-10T11:54:49.404Z","AWBARxqrPaV9DAPrklIS","10.3.103.6","sync'ed","-0.006",
"2017-12-10T09:40:05.364Z","AWA_y777PaV9DAPrkb5M","10.3.103.7","sync'ed","-0.008",
"2017-12-10T15:51:49.369Z","AWBBKWRTPaV9DAPrksig","10.3.103.8","sync'ed","-0.008",
